,id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,zipcode,market,smart_location,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,len_name,len_host_about,len_summary,len_description,len_neighborhood_overview,len_transit,count_amenities,count_host_verifications,amenities_wireless internet,amenities_heating,amenities_kitchen,amenities_smoke detector,amenities_essentials,amenities_dryer,amenities_washer,amenities_internet,amenities_shampoo,amenities_tv,amenities_carbon monoxide detector,amenities_fire extinguisher,amenities_free parking on premises,amenities_family/kid friendly,amenities_first aid kit,amenities_cable tv,amenities_indoor fireplace,amenities_pets live on this property,amenities_hangers,amenities_elevator in building,amenities_hair dryer,amenities_laptop friendly workspace,amenities_iron,amenities_safety card,amenities_air conditioning,amenities_24-hour check-in,amenities_buzzer/wireless intercom,amenities_dog(s),amenities_pets allowed,amenities_gym,amenities_cat(s),amenities_hot tub,amenities_wheelchair accessible,amenities_breakfast,amenities_suitable for events,amenities_pool,amenities_lock on bedroom door,amenities_doorman,amenities_smoking allowed,amenities_other pet(s),amenities_washer / dryer
1958,9814376,179,US,within a day,100.0,,0,Holly Park,2.0,1,1,South Beacon Hill,Seattle,98118,Seattle,"Seattle, WA",1,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,60.0,15.0,1,0.0,1,1 month to 2 months,a week ago,30,60,90,365,0,,,,,,,,,0,moderate,0,0,2,,34,0.0,246.0,952,130.0,261.0,12,4,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1959,9564093,39,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,South Beacon Hill,1.0,1,1,South Beacon Hill,Seattle,98118,Seattle,"Seattle, WA",1,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,60.0,10.0,1,15.0,1,1 month to 2 months,2 days ago,21,46,76,165,3,2015-12-07,87.0,10.0,9.0,10.0,10.0,8.0,9.0,1,moderate,0,0,1,3.0,19,0.0,250.0,840,0.0,189.0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,1652107,1024,"Seattle, Washington, United States",within a few hours,97.0,100.0,0,Queen Anne,9.0,1,1,South Beacon Hill,Seattle,98118,Seattle,"Seattle, WA",1,House,Entire home/apt,8,1.0,3.0,3.0,Real Bed,175.0,100.0,7,40.0,1,1 month to 2 months,today,20,46,76,165,56,2013-10-14,92.0,9.0,9.0,10.0,10.0,8.0,9.0,0,strict,0,0,8,2.07,35,210.0,245.0,1000,72.0,111.0,11,6,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1961,609252,1410,"Seattle, Washington, United States",within an hour,100.0,,0,Greenwood,2.0,1,1,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,House,Private room,4,,1.0,,Real Bed,280.0,,1,0.0,1,1 month to 2 months,5 months ago,30,60,90,365,0,,,,,,,,,0,flexible,0,0,2,,21,891.0,0.0,1000,0.0,0.0,1,5,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1962,942490,962,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Greenwood,1.0,1,0,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,House,Private room,5,1.0,1.0,2.0,Real Bed,80.0,,2,20.0,2,1 Week or less,2 months ago,30,60,90,365,74,2013-03-26,86.0,9.0,9.0,10.0,9.0,9.0,9.0,0,moderate,0,0,1,2.19,35,292.0,233.0,1000,0.0,0.0,15,4,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,8653722,71,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Greenwood,1.0,1,0,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,50.0,0,0.0,2,1 month to 2 months,yesterday,0,0,20,265,5,2015-10-10,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,0,0,1,1.72,23,0.0,248.0,1000,193.0,1000.0,13,3,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,7562591,715,"Seattle, Washington, United States",,,,0,,1.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",0,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,215.0,160.0,1,0.0,5,1 month to 2 months,4 months ago,0,0,0,135,1,2015-09-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.25,32,0.0,325.0,1000,221.0,260.0,14,5,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,9636238,189,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Greenwood,1.0,1,0,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,,1,0.0,1,1 month to 2 months,a week ago,1,2,4,4,0,,,,,,,,,1,flexible,0,0,1,,27,0.0,155.0,155,0.0,0.0,12,3,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,823989,643,Washington State,within a few hours,90.0,100.0,0,Bitter Lake,1.0,1,0,Greenwood,Seattle,98133,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,105.0,30.0,1,0.0,3,1 month to 2 months,5 weeks ago,22,52,82,344,55,2013-01-06,92.0,9.0,9.0,9.0,9.0,8.0,9.0,0,strict,0,0,1,1.51,22,507.0,203.0,1000,0.0,0.0,9,3,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,7596934,852,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Greenwood,1.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,Bungalow,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,50.0,1,0.0,1,1 month to 2 months,4 weeks ago,30,60,90,365,4,2015-08-15,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.84,16,112.0,215.0,881,178.0,87.0,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1968,6832592,297,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Greenwood,1.0,1,1,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,125.0,99.0,4,20.0,2,1 month to 2 months,6 weeks ago,30,60,90,179,15,2015-07-14,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,2.57,34,858.0,250.0,1000,1000.0,275.0,13,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1969,3922853,499,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Greenwood,3.0,1,1,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,105.0,75.0,2,0.0,1,1 month to 2 months,today,0,0,0,242,14,2014-12-03,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,3,1.06,35,577.0,247.0,1000,428.0,510.0,22,7,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1970,9475641,814,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Greenwood,1.0,1,1,Greenwood,Seattle,98177,Seattle,"Seattle, WA",1,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,98.0,40.0,4,10.0,13,1 month to 2 months,a week ago,20,50,79,79,0,,,,,,,,,0,flexible,0,0,1,,31,298.0,197.0,1000,851.0,359.0,18,4,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1971,8718936,280,"Seattle, Washington, United States",within a few hours,88.0,100.0,0,Greenwood,3.0,1,0,Greenwood,Seattle,98133,Seattle,"Seattle, WA",1,House,Private room,1,1.0,1.0,1.0,Real Bed,44.0,100.0,1,0.0,1,1 month to 2 months,today,25,55,85,360,0,,,,,,,,,1,strict,0,0,3,,35,376.0,239.0,1000,284.0,144.0,18,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,9075558,885,"Seattle, Washington, United States",within an hour,100.0,100.0,0,,1.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",0,House,Private room,2,1.0,1.0,1.0,Real Bed,34.0,,2,0.0,1,1 month to 2 months,5 days ago,11,26,55,55,6,2015-11-05,57.0,6.0,5.0,8.0,9.0,8.0,7.0,0,moderate,0,0,1,2.95,33,51.0,309.0,646,101.0,67.0,13,7,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,671828,1373,"Seattle, Washington, United States",within a few hours,90.0,100.0,0,Greenwood,2.0,1,1,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,House,Private room,1,2.5,1.0,1.0,Real Bed,50.0,,1,10.0,5,1 month to 2 months,3 days ago,3,33,63,338,0,,,,,,,,,0,moderate,0,0,2,,33,880.0,0.0,1000,78.0,182.0,5,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,6660186,176,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Greenwood,1.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Entire home/apt,2,1.5,1.0,1.0,Real Bed,85.0,35.0,2,20.0,2,2 weeks to 1 month,4 weeks ago,30,60,90,365,16,2015-06-11,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,1,2.31,35,242.0,250.0,1000,327.0,166.0,13,5,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,716829,1231,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Greenwood,4.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,Chalet,Private room,1,,1.0,1.0,Real Bed,62.0,25.0,1,20.0,1,1 month to 2 months,3 months ago,30,60,90,365,1,2013-04-26,71.0,10.0,6.0,6.0,4.0,8.0,8.0,0,flexible,0,0,4,0.03,28,199.0,172.0,699,0.0,0.0,5,5,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,3916050,398,"Seattle, Washington, United States",within an hour,92.0,100.0,0,Greenwood,2.0,1,0,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Private room,1,1.0,1.0,1.0,Real Bed,49.0,,1,0.0,1,1 month to 2 months,a week ago,30,60,90,365,39,2014-08-25,86.0,9.0,8.0,9.0,9.0,9.0,8.0,1,moderate,0,0,2,2.35,32,397.0,94.0,1000,67.0,290.0,7,3,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,2187906,953,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Greenwood,2.0,1,1,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,House,Private room,2,0.5,1.0,1.0,Real Bed,50.0,,1,5.0,1,1 Week or less,6 weeks ago,23,53,82,82,21,2014-03-17,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0,flexible,0,0,2,0.96,32,55.0,238.0,725,54.0,26.0,8,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,9091301,29,US,within a day,80.0,100.0,0,Greenwood,1.0,1,0,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,,1,0.0,1,1 month to 2 months,6 weeks ago,0,0,2,216,3,2015-10-28,87.0,9.0,10.0,10.0,10.0,9.0,9.0,0,flexible,0,0,1,1.3,32,0.0,248.0,1000,348.0,239.0,13,3,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9048584,2363,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Greenwood,4.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,20.0,1,0.0,1,1 month to 2 months,never,30,60,90,365,0,,,,,,,,,0,flexible,0,0,4,,29,199.0,240.0,240,0.0,0.0,5,5,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,7382368,626,"Seattle, Washington, United States",,,,0,Greenwood,1.0,1,0,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,40.0,,1,10.0,1,1 month to 2 months,3 months ago,0,0,0,0,1,2015-10-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0.32,29,22.0,248.0,1000,177.0,235.0,9,3,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1981,5278993,5,"Seattle, Washington, United States",,,,0,Greenwood,1.0,1,0,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,40.0,,1,0.0,1,1 month to 2 months,11 months ago,0,1,31,306,1,2015-02-11,100.0,,,,,,,0,flexible,0,0,1,0.09,19,0.0,249.0,249,0.0,0.0,9,3,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1982,8717758,280,"Seattle, Washington, United States",within a few hours,88.0,100.0,0,Greenwood,3.0,1,0,Greenwood,Seattle,98133,Seattle,"Seattle, WA",1,House,Private room,1,1.0,1.0,1.0,Real Bed,38.0,50.0,1,0.0,1,1 month to 2 months,today,23,53,83,358,0,,,,,,,,,1,strict,0,0,3,,24,376.0,250.0,1000,262.0,397.0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10299195,152,US,,,,0,,1.0,1,1,Greenwood,Seattle,98133,Seattle,"Seattle, WA",0,House,Private room,1,1.0,1.0,1.0,Real Bed,26.0,5.0,1,0.0,1,1 month to 2 months,2 days ago,14,14,14,14,0,,,,,,,,,0,flexible,0,0,1,,35,0.0,246.0,246,0.0,0.0,12,5,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1984,7064681,818,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Greenwood,2.0,1,1,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,Tent,Shared room,2,1.0,1.0,2.0,Real Bed,25.0,,1,10.0,1,1 month to 2 months,3 months ago,0,0,0,163,4,2015-07-19,90.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,0,0,2,0.71,14,55.0,250.0,1000,128.0,168.0,1,5,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1985,1935439,689,US,within a day,100.0,100.0,0,Greenwood,1.0,1,0,Greenwood,Seattle,98177,Seattle,"Seattle, WA",1,House,Private room,2,2.0,1.0,1.0,Futon,49.0,30.0,1,10.0,2,1 month to 2 months,2 months ago,0,0,0,270,3,2014-06-22,80.0,10.0,8.0,8.0,7.0,10.0,9.0,0,moderate,0,0,1,0.16,34,0.0,267.0,524,0.0,0.0,10,3,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,5931372,786,"Seattle, Washington, United States",within a day,100.0,100.0,0,Bitter Lake,2.0,1,0,Greenwood,Seattle,98133,Seattle,"Seattle, WA",1,House,Entire home/apt,6,1.5,2.0,3.0,Real Bed,129.0,35.0,2,8.0,1,1 month to 2 months,4 months ago,0,0,0,194,12,2015-04-18,80.0,9.0,8.0,9.0,9.0,8.0,9.0,0,strict,0,0,2,1.37,18,376.0,250.0,1000,802.0,107.0,10,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1987,1984692,755,"Seattle, WA, United States",,,,0,Greenwood,1.0,1,0,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,175.0,80.0,1,0.0,2,2 weeks to 1 month,4 months ago,0,0,2,277,5,2014-06-20,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,0,0,1,0.27,32,252.0,250.0,1000,241.0,278.0,10,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,4360604,466,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Greenwood,3.0,1,1,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,2.0,Real Bed,42.0,25.0,0,0.0,1,2 weeks to 1 month,today,0,0,0,242,16,2015-03-24,95.0,9.0,9.0,10.0,10.0,9.0,10.0,0,flexible,0,0,3,1.67,31,577.0,250.0,1000,428.0,500.0,22,7,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,9712348,1422,"Seattle, Washington, United States",,,,0,Greenwood,1.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,126.0,100.0,1,0.0,2,1 month to 2 months,a week ago,0,0,5,197,0,,,,,,,,,0,strict,0,0,1,,34,342.0,222.0,1000,545.0,121.0,22,6,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,7151107,495,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,,1.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Entire home/apt,6,3.5,3.0,3.0,Real Bed,299.0,100.0,4,0.0,1,1 month to 2 months,yesterday,0,6,6,103,5,2015-07-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict,0,0,1,0.92,28,0.0,244.0,1000,547.0,248.0,13,5,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,7935437,42,US,within a few hours,67.0,100.0,0,Greenwood,1.0,1,0,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Private room,5,1.0,1.0,2.0,Real Bed,99.0,40.0,1,0.0,2,1 month to 2 months,3 weeks ago,30,60,90,365,3,2015-09-07,100.0,10.0,10.0,9.0,10.0,9.0,10.0,1,flexible,0,0,1,0.75,18,0.0,495.0,1000,312.0,105.0,18,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,6364753,1206,"Seattle, Washington, United States",within a day,100.0,100.0,0,Greenwood,1.0,1,1,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,175.0,100.0,1,0.0,4,1 month to 2 months,5 months ago,0,0,0,211,4,2015-06-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,0.6,19,0.0,234.0,234,0.0,0.0,8,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,7952032,328,US,,,,0,Greenwood,1.0,1,0,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,125.0,35.0,2,15.0,2,1 week to 2 weeks,2 months ago,0,0,0,0,0,,,,,,,,,0,moderate,0,0,1,,33,0.0,478.0,1000,56.0,57.0,17,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,6166307,890,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Greenwood,1.0,1,1,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,120.0,50.0,3,50.0,1,2 weeks to 1 month,today,22,52,81,81,21,2015-05-15,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,strict,0,0,1,2.68,35,0.0,245.0,1000,570.0,393.0,15,5,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1995,3282760,848,"Seattle, Washington, United States",,,,0,Greenwood,1.0,1,0,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Futon,42.0,,1,0.0,1,1 month to 2 months,yesterday,30,60,90,365,0,,,,,,,,,0,flexible,0,0,1,,29,43.0,243.0,1000,0.0,97.0,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,6411259,582,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Greenwood,1.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,56.0,25.0,1,0.0,2,1 month to 2 months,5 days ago,9,33,62,62,31,2015-06-08,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1,strict,0,0,1,4.41,34,294.0,240.0,1000,298.0,146.0,11,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,670262,825,"Seattle, Washington, United States",within a few hours,90.0,100.0,0,Greenwood,2.0,1,1,Greenwood,Seattle,98117,Seattle,"Seattle, WA",1,House,Private room,1,1.0,1.0,1.0,Real Bed,55.0,,1,0.0,5,1 month to 2 months,2 weeks ago,9,39,69,344,2,2013-02-08,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,2,0.06,34,880.0,210.0,1000,195.0,81.0,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,8411663,2549,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Greenwood,2.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Private room,2,1.5,1.0,1.0,Real Bed,55.0,20.0,1,0.0,1,1 month to 2 months,3 weeks ago,29,59,89,178,0,,,,,,,,,0,moderate,0,0,2,,33,302.0,250.0,1000,166.0,71.0,14,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,6926511,500,"Seattle, Washington, United States",within an hour,100.0,100.0,0,Greenwood,1.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,235.0,60.0,4,20.0,2,2 weeks to 1 month,2 days ago,0,0,0,11,7,2015-07-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1.14,33,0.0,246.0,1000,112.0,111.0,17,5,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,9908591,1293,"Seattle, Washington, United States",within a few hours,100.0,100.0,0,Greenwood,1.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100.0,,1,0.0,2,1 month to 2 months,yesterday,23,39,55,104,2,2015-12-15,100.0,,,,,,,0,flexible,0,0,1,2.0,17,0.0,210.0,1000,1000.0,395.0,22,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2001,5640722,1202,"Seattle, Washington, United States",within an hour,100.0,100.0,1,Greenwood,1.0,1,1,Greenwood,Seattle,98103,Seattle,"Seattle, WA",1,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,30.0,2,30.0,3,1 month to 2 months,today,30,60,90,358,29,2015-03-29,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,0,0,1,3.09,34,464.0,250.0,1000,383.0,142.0,10,4,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
