,listing_id,id,date,reviewer_id,reviewer_name,comments,review_lang
44854,4871348,26746985,2015-02-18,5110914,Mapita, Pasamos dos noches en este espacio la experiencia fue incre ble muy privado con propia entrada no tuvimos la oportunidad de conocer a Dominick pero siempre estuvo al pendiente de nosotros Nos dej un detalle en el escritorio que apreciamos mucho adem s de una lista de lugares para visitar La zona est padr sima recorrimos Fremont y fuimos a comer desayunar y cenar a los lugares recomendados Definitivamente recomiendo la estancia en este lugar la decoraci n muy buena escuchamos m sica y aprovechamos Netflix para ver pelis ,es
44874,4871348,33779965,2015-06-01,11901793,Kati, Wir hatten 3 tolle Tage in Seattle bei Dominick Frisch gelandet nach der langen Reise aus Deutschland war das Appartment genau das richtige f r uns Mit dem Taxi kommt man f r ca 13 Dollar ab Westlake bequem vor die Haust re Mit einem sehr bequemen Bett einem sch nen Bad mit gro er Dusche sehr gutem Kaffee und einem liebevoll eingerichteten Zimmer in sehr h bscher Nachbarschaft ist man bestens versorgt Wir haben es sehr genossen in Fremont zu wohnen Es gibt gen gend Restaurants und Cafes fu l ufig zu erreichen Wirklich lecker und echt nett ist es im Restaurant El Camino Da bekommt man sogar die Biere zur Probe vorab Auch wirklich sch n ist es abends am Burke Gilman Trail zu sitzen und den Booten zuzuschauen und der Br cke wie sie immer wieder ffnet Am bestem was im Supermarkt holen und einfach die Abendstimmung genie en Obwohl wir Dominick leider knapp verpasst haben hat uns seine Bekannte Nina sehr nett empfangen Vielen Dank nochmal f r die liebe Gastfreundschaft Dominick hat uns im Voraus bei der Planung der Anreise bestens geholfen Besser kann man f r seine G ste nicht da sein ,de
44880,4871348,37560337,2015-07-08,29222750,Françoise, L accueil de Dominick a t tr s sympathique il nous a conseill des quartiers visiter ainsi que des restaurants tout tait parfait,fr
45205,1009838,32858504,2015-05-22,30257136,Jacques," Denise a produit un accueil chaleureux et elle s est montr serviable impression de document utilisation de ses machines laver et s cher , Elle a galement fait un effort pour les petits d jeuners qui n tait pas demand , En revanche la chambre propos e ne correspond pas la photo ci jointe d une pi ce claire et lumineuse elle se situait sous celle ci et tait plut t triste et mal organis e Coin pour pr parer un petit en cas manquant de verre d assiette un frigidaire d pourvu de toute tag re l int rieur la salle de bain est tr s bien J avais choisi sur la photo lumineuse je n ai pu qu tre d sappoint , La rue est agr able avec beaucoup d arbres un lac tout proche et un parking tr s facile ",fr
45290,3977605,37953082,2015-07-12,1777041,Gabriel, Well located no complications convenient ,it
45381,3890990,53624760,2015-11-10,43285353,钺, Good,so
45395,1187735,21033301,2014-10-10,19744132,Sandra," Het huis was precies zoals in de advertentie beschreven en zoals op de foto s te zien huiselijk gezellig en ook netjes en schoon Het inventaris was compleet Het enige dat ik niet kon vinden was een Theepot De tuin was heerlijk en ook de hottub waar we helaas maar 1 keer tijd voor gehad hebben Het was kil in huis toen we aankwamen maar met de centrale verwarming en de infra rood kachels was het snel behaaglijk , De tuinverlichting was aan evenals wat kleine lichten in het huis en op een whiteboard op de koelkast stond een welkomstboodschap Op tafel stond een fles wijn en er lag een reep chocola als welkomst geschenk Erg attent allemaal , Van te voren heeft de eigenaar persoonlijk contact opgenomen om te vragen of er nog vragen of wensen waren en ze heeft haar eigen reglement en routebeschrijving gestuurd Wel moest ik opnieuw een contract ondertekenen dat heb ik maar gedaan Toen we er waren nam ze ook contact op om te horen of alles naar wens was , Het huis ligt in een rustige zijstraat van een belangrijke verkeersader en je bent dan ook zo bij een supermarkt of de highway Ook het centrum is niet echt ver In de buurt zijn niet heel veel eetgelegenheden daarvoor moet je toch meer naar het centrum Hoewel we bij Elliots Brewery lekker hebben gegeten die stond ook aangeraden in het huurdersboek boek met richtlijnen voor het huis en tips voor eten boodschappen en trips , Al met al een aanrader als je met meer dan 2 personen bent en geen zin hebt in een hotel Goedkoper is het denk ik niet echt Ons is het heel goed bevallen en voor herhaling vatbaar ,  , Sandra Schuncken en familie",nl
45499,6716874,39184063,2015-07-21,35605561,Frauke, Wir hatten eine super sch ne Zeit in Seattle Die beiden Gastgeber sind total gastfreundlich und wir haben uns im Apartment sehr wohl gef hlt Ein besonderes Highlight ist der Blick auf den See Wir haben unseren Aufenthalt sehr genossen ,de
45792,674113,17949062,2014-08-19,18048729,Charlene, Mon s jour s est tr s bien pass J ai t tr s bien re u Beth est adorable Elle aime partager ces experiences J avais l impression d tre chez moi Je ne pouvais pas trouver mieux pour commencer mon s jour Seattle Je vous conseille vivement cet endroit ,fr
45827,674113,23922999,2014-12-14,16590900,Bill, Nice clean quiet place ,fr
45872,674113,39949638,2015-07-27,14130797,Johanna, Beth war sehr nett und gastfreundlich Das Fr hst ck war inklusive und lecker Ich habe mich sehr wohl gef hlt und alles war sauber und ordentlich ,de
45887,674113,45391820,2015-09-02,8210061,Stefan," Der Aufenthalt bei Beth war toll Das Zimmer war genau wie beschrieben und das Badezimmer ist vielleicht 2m direkt gegen ber auf der anderen Seite des Flurs Morgens gab es sogar Fr hst ck Bei Beth und ihre Familie wird man einfach sofort freundlich aufgenommen Perfekt eine der besten Gastgeber nur zu empfehlen , Vielen Dank nochmal Beth ",de
45899,674113,49173902,2015-10-01,44878358,Masataka, Beth airbnb ,ja
45950,2386589,24379388,2014-12-27,17849640,Nao, Capitol Hill Downtown 15 12 ,ja
46190,557126,18788699,2014-09-01,15927635,Christine, Accueil chaleureux appartement tr s agr able tel qu il est d crit bon quartier restos proximit ,fr
46231,557126,32340265,2015-05-17,3177759,Chema," El lugar es hermoso y muy convenientemente ubicado Es posible caminar desde all a otros puntos de la ciudad Id neo para explorar Capitol Hill , La habitaci n estaba impecable El ba o compartido realmente no tuvimos que compartirlo La ducha es perfecta con agua caliente y toallas disponibles Espacioso y agradable , Los anfitriones son muy flexibles y no necesitan estar presentes para tener acceso a la casa Ideal para personas que requieren especialmente privacidad o independencia , La amabilidad de los anfitriones tambi n fue muy grata Satisficieron todas nuestras necesidades Incluso nos prestaron una plancha y una tabla para planchar , Ninguna queja al respecto todas nuestras recomendaciones ",es
46363,4862719,44790112,2015-08-29,5005760,Ron," Nice room , Close to Greenlake",nl
46364,4862719,45072542,2015-08-31,15975725,Yimei,  10 ,zh-cn
46402,241032,1313496,2012-05-21,1600460,Ausrine, Es ist ein sehr gem tliches und sch nes Appartement mit einer besonderen Atmosph re ich blieb dort 6 Wochen und f hlte mich sofort wie Zuhause Es ist minimalistisch und geschmackvoll eingerichtet mit sehr sch ner eigenen Terrasse es hat alles was man zum Leben braucht und Maija ist eine sehr nette und hilfsbereite Gastgeberin Es ist relativ nahe am Zentrum zu Fuss sehr sch ne Aussichten unterwegs zwischen 35 und 60 Minuten kommt drauf an wohin man will aber es gibt auch gute Busverbindung Durch eine sehr sch ne Lage auf der H gel von Gr nem umgeben und mit dem Blick aufs Golfplatz hat man das Gef hl das man nicht wirklich in der Stadt ist ,de
46816,2825852,22735578,2014-11-13,22116306,Éric," Miranda nous a accueilli avec un immense sourire et beaucoup de gentillesse L appartement tait exactement ce que nous en attendions bien situ propre et suffisamment quip pour 2 personnes , Super dans l ensemble ",fr
46853,2825852,46664287,2015-09-12,43356119,Audrey,  ,ko
46854,2825852,51049821,2015-10-17,43802106,Justin, Daniela made me feel very welcome ,nl
46910,8869680,55430780,2015-12-01,46301612,Diana,  ,zh-cn
47177,585418,10355187,2014-02-15,11924800,Nahomi,"  Angela 2 Airbnb Angela ,  University Village ,  Angela ,  Angela ,  ,  , Angela is so nice Thanks to her I could have really good time during my short stay in Seattle if I have a chance to visit there someday I ll definitely stay at Angela s house again Thank you so much from the bottom of my heart , ",ja
47206,585418,14823434,2014-06-27,11093681,Eunsang,  ,ko
47224,585418,20084399,2014-09-23,17084703,Seonhee,"  Angela ,  ,  ,  ,  Angela ,  Angela Angela Angela ,  Angela ,  ",ko
47225,585418,20767019,2014-10-05,20461216,Gyeongsu,"  Angela Angela ,  Angela Angela ",ko
47226,585418,21397432,2014-10-16,22034020,Takayuki,"  Angela AirBnB Angela Angela AirBnB Angela Angela , , I stayed in Angela s house for 10days She is very responsible and reliable person, and nice woman She taught me speaking English and cooking healthy food and so on Her house looks like my home and it is very comfortable to stay We talked about own hometown and boyfriend or girlfriend and a lot of things I really appreciate Angela thank you ",ja
47613,7480196,42047052,2015-08-10,33425947,Aleksei,"  Sandy ,  Sandy 20 25 Sandy ",ru
47616,7480196,44059400,2015-08-23,23371470,宇舟,  Sandy uber sandy ,zh-cn
47806,6108796,47218035,2015-09-16,14554782,Gerard, L appartement tait conforme la description Confortable et bien situ nous avons appr ci le parking Nous n avons pas rencontr Christine mais elle tait toujours joignable et notre coute L acc s l appartement est un peu difficile en raison de l absence totale de signal tique dans l immeuble Le couchage du s jour est un peu bruyant ,fr
47897,1090307,48902060,2015-09-29,3722782,Richard," Die Wohnung liegt in einer h bschen und ruhigen Nachbarschaft Wir haben unser allabendliches Bier in dem sehr netten Pub um die Ecke und das Fr hst ck in Karens gem tlichen Caf sehr genossen Busse nach Seattle Downtown sind fussl ufig vom Haus erreichbar Mit dem Bus ist man in circa 30min in Seattle Downtown Das kompakte Zimmer ist h bsch eingerichtet und verf gt ber ein sch nes eigenes Bad Es lagen viele Karten und Informationen ber die Stadt bereit Karen und ihr Freund Mark sind sehr nette und zuvorkommende Gastgeber die uns herzlich willkommen hiessen Die Schl ssel bergabe fand pers nlich statt und verlief reibungslos Wir haben uns wohl gef hlt und kommen sehr gerne wieder , ",de
47967,132160,14825028,2014-06-27,15591406,Gang,  Natalie Green Lake Natalie ,zh-cn
48022,132160,44896386,2015-08-30,12993654,Jasmin," Wir waren 5 Tage bei Natalie zu Besuch und k nnen nur von dieser Unterkunft schw rmen Sehr viel Platz sehr hochwertige K chenger te tolle Zimmer und ideal f r 4 Personen , Selbst eine Waschmaschine w re zur Verf gung gestanden die wir aber nicht gebraucht haben , Natalie war bei der Unterkunft sehr nett hat aber auch uns danach in ruhe gelassen und uns gebeten bei Fragen sich nicht zu scheuen hoch zu kommen , Nur empfehlenswert wir w rden jederzeit wieder dort hin kommen , LG Michi Sarah Jasmin und Tobias",de
48132,2978929,47692136,2015-09-21,14386344,Christian, Wundersch ne Wohnung perfekt f r 2 Nahe Downtown Super Kommunikation sehr sauber ,de
48289,4137114,43899017,2015-08-23,4935287,Patrick," l appartement propos est soign chaleureux moderne et tr s fonctionnel La literie est tr s confortable et l environnement tr s calme repos garanti , le quartier est commer ant et tr s s r nuit et jour dynamique un magnifique Starkucks deux pas , Les transports en commun bus navette a roport sont quelques minutes pied et en 10 minutes vous tes sur la baie et le Pike Place Market , L arriv e et le d part dans l appartement sont tr s faciles et tr s rapides Joel et Andr communiquent vite et bien afin que tout soit le plus facile et le plus efficace possible , C est un logement que nous recommandons sans r serve , ",fr
48375,8066883,46792600,2015-09-13,42936340,Deborshi, Great experience,ro
48402,4384343,36661346,2015-06-30,24629805,Frank," Sehr freundlicher Kontakt nette vollst ndige Wohnung sehr sauber , Gerne wieder ",de
48429,5683646,30243057,2015-04-19,20160230,Michelle, OK,pt
48599,3898413,40298591,2015-07-29,39729227,Rachel Soojung, she ,sq
48720,580182,34096300,2015-06-04,16163312,Xiangxi,  ,zh-cn
48743,1159111,13670531,2014-06-02,833827,Jason, fine,it
48895,7561254,49730565,2015-10-05,39934736,Philipp, Eine nette Unterkunft mit allem was man braucht Gute Lage mit unkompliziertem Ein und Auschecken ,de
48938,7048843,39826794,2015-07-26,18219414,韶辉shaohui,  ,zh-cn
49176,3505739,29607321,2015-04-10,27775655,Ulrike, Am Tag vor unserem Eintreffen schrieb uns Shauna schon nette Worte und teilte uns alles N tige mit Als wir das Haus betreten haben haben wir uns sofort zuhause gef hlt Auf dem Tisch stand zur Begr ung eine Flasche Rotwein und daneben lag eine supernette Willkommenskarte Auch in der K che gab es alles was wir brauchten Die Unterkunft entsprach genau den ver ffentlichten Fotos auch der Ausblick war mindestens genauso sch n ,de
49192,3505739,40314131,2015-07-30,31053288,Ainhoa," The place was fantastic Lovely views minutes walk from the beach close to downtown 15 min drive We didn t meet Shauna face to face but talked on the phone at arrival We found everything in place according to photos and description Shauna s tips for getting around were very helpful , , Nos encanto el sitio La casa las vistas el entorno Estando muy cerca del centro de Seattle tienes adem s toda la tranquilidad de un rea residencial y de la playa Sin embargo no me lo podr a imaginar una estancia sin coche Shauna nos envi toda la informaci n necesaria antes de la llegada por lo que todo resulto muy sencillo ",es
49335,6647442,37508337,2015-07-07,31483929,Kee Wai,  20 4 5 Westlake Center 25 ,zh-cn
49344,6647442,40786176,2015-08-02,35544077,Eunji,  ,ko
49345,6647442,41382539,2015-08-07,34872196,莉,"  ,  ,  ,  ,  ",zh-cn
49347,6647442,42719068,2015-08-15,38430469,晶,  nice link ,zh-cn
49369,6647442,54645383,2015-11-22,48564908,Li-Wen, Julian link Columbia City Station 3 ,zh-tw
49579,609701,29278314,2015-04-06,27762283,Xiaojiao,  airbnb nan 1 2 fremont 40 ,zh-cn
49588,609701,32761112,2015-05-21,18759489,Eaon, Fine,de
49598,609701,37283303,2015-07-06,5295065,Sinta & Cyril, Nous tions plus que bienvenue nous avons t chouchout avec un accueil personnalis ,fr
49971,4009295,21396952,2014-10-16,11071512,Allen, Wonderful ,de
49993,4009295,32178665,2015-05-15,3946883,Sean, Excellent stay ,ca
